date,state,district,pincode,demo_age_5_17,demo_age_17_
01-12-2025,Maharashtra,Ratnagiri,415609,0,12
01-12-2025,Maharashtra,Ratnagiri,415611,1,7
01-12-2025,Maharashtra,Ratnagiri,415616,0,7
01-12-2025,Maharashtra,Ratnagiri,415626,1,0
01-12-2025,Maharashtra,Ratnagiri,415727,0,5
01-12-2025,Maharashtra,Ratnagiri,415803,2,7
01-12-2025,Maharashtra,Ratnagiri,416704,0,10
01-12-2025,Maharashtra,Sangli,415306,0,20
01-12-2025,Maharashtra,Sangli,415309,0,11
01-12-2025,Maharashtra,Sangli,415313,0,8
01-12-2025,Maharashtra,Sangli,416301,1,23
01-12-2025,Maharashtra,Sangli,416304,1,9
01-12-2025,Maharashtra,Sangli,416305,0,5
01-12-2025,Maharashtra,Sangli,416306,0,9
01-12-2025,Maharashtra,Sangli,416307,0,10
01-12-2025,Maharashtra,Sangli,416314,0,4
01-12-2025,Maharashtra,Sangli,416401,1,23
01-12-2025,Maharashtra,Sangli,416405,0,53
01-12-2025,Maharashtra,Sangli,416410,4,95
01-12-2025,Maharashtra,Sangli,416414,0,3
01-12-2025,Maharashtra,Satara,412801,0,19
01-12-2025,Maharashtra,Satara,412802,3,13
01-12-2025,Maharashtra,Satara,412803,2,35
01-12-2025,Maharashtra,Satara,412806,0,17
01-12-2025,Maharashtra,Satara,415011,0,18
01-12-2025,Maharashtra,Satara,415103,0,8
01-12-2025,Maharashtra,Satara,415107,0,2
01-12-2025,Maharashtra,Satara,415112,0,20
01-12-2025,Maharashtra,Satara,415114,0,12
01-12-2025,Maharashtra,Satara,415205,0,5
01-12-2025,Maharashtra,Satara,415211,0,1
01-12-2025,Maharashtra,Satara,415509,0,52
01-12-2025,Maharashtra,Satara,415514,2,14
01-12-2025,Maharashtra,Satara,415518,0,6
01-12-2025,Maharashtra,Satara,415524,0,10
01-12-2025,Maharashtra,Satara,415536,0,2
01-12-2025,Maharashtra,Satara,415540,0,25
01-12-2025,Maharashtra,Sindhudurg,416510,2,29
01-12-2025,Maharashtra,Sindhudurg,416515,0,4
01-12-2025,Maharashtra,Sindhudurg,416522,0,2
01-12-2025,Maharashtra,Sindhudurg,416523,0,3
01-12-2025,Maharashtra,Sindhudurg,416525,0,2
01-12-2025,Maharashtra,Sindhudurg,416528,0,3
01-12-2025,Maharashtra,Sindhudurg,416549,0,3
01-12-2025,Maharashtra,Sindhudurg,416603,0,3
01-12-2025,Maharashtra,Sindhudurg,416611,0,2
01-12-2025,Maharashtra,Sindhudurg,416614,1,2
01-12-2025,Maharashtra,Sindhudurg,416615,0,1
01-12-2025,Maharashtra,Sindhudurg,416630,0,1
01-12-2025,Maharashtra,Sindhudurg,416703,1,3
01-12-2025,Maharashtra,Solapur,413003,1,36
01-12-2025,Maharashtra,Solapur,413007,0,6
01-12-2025,Maharashtra,Solapur,413101,2,19
01-12-2025,Maharashtra,Solapur,413212,0,5
01-12-2025,Maharashtra,Solapur,413213,1,84
01-12-2025,Maharashtra,Solapur,413214,1,26
01-12-2025,Maharashtra,Solapur,413215,0,19
01-12-2025,Maharashtra,Solapur,413220,0,9
01-12-2025,Maharashtra,Solapur,413221,1,25
01-12-2025,Maharashtra,Solapur,413223,2,31
01-12-2025,Maharashtra,Solapur,413224,0,10
01-12-2025,Maharashtra,Solapur,413251,0,17
01-12-2025,Maharashtra,Solapur,413252,0,22
01-12-2025,Maharashtra,Solapur,413253,0,56
01-12-2025,Maharashtra,Solapur,413302,0,33
01-12-2025,Maharashtra,Solapur,413306,2,38
01-12-2025,Maharashtra,Solapur,413310,0,52
01-12-2025,Maharashtra,Solapur,413317,1,39
01-12-2025,Maharashtra,Solapur,413402,1,17
01-12-2025,Maharashtra,Solapur,413403,0,10
01-12-2025,Maharashtra,Thane,400606,1,34
01-12-2025,Maharashtra,Thane,400703,1,31
01-12-2025,Maharashtra,Thane,401101,4,33
01-12-2025,Maharashtra,Thane,401203,0,15
01-12-2025,Maharashtra,Thane,401206,0,5
01-12-2025,Maharashtra,Thane,401207,0,8
01-12-2025,Maharashtra,Thane,421005,3,36
01-12-2025,Maharashtra,Thane,421101,0,11
01-12-2025,Maharashtra,Thane,421102,3,21
01-12-2025,Maharashtra,Thane,421303,0,21
01-12-2025,Maharashtra,Thane,421306,17,153
01-12-2025,Maharashtra,Thane,421308,0,27
01-12-2025,Maharashtra,Thane,421311,0,10
01-12-2025,Maharashtra,Thane,421604,0,4
01-12-2025,Maharashtra,Wardha,442306,0,6
01-12-2025,Maharashtra,Wardha,442307,1,21
01-12-2025,Maharashtra,Washim,444402,0,19
01-12-2025,Maharashtra,Washim,444403,5,80
01-12-2025,Maharashtra,Washim *,444505,0,1
01-12-2025,Maharashtra,Yavatmal,445002,0,83
01-12-2025,Maharashtra,Yavatmal,445101,2,84
01-12-2025,Maharashtra,Yavatmal,445110,2,21
01-12-2025,Maharashtra,Yavatmal,445201,1,27
01-12-2025,Maharashtra,Yavatmal,445204,3,165
01-12-2025,Maharashtra,Yavatmal,445205,1,65
01-12-2025,Maharashtra,Yavatmal,445209,0,24
01-12-2025,Maharashtra,Yavatmal,445301,2,114
01-12-2025,Maharashtra,Yavatmal,445304,6,66
01-12-2025,Maharashtra,Yavatmal,445305,0,105
01-12-2025,Maharashtra,Yavatmal,445307,0,4
01-12-2025,Maharashtra,Yavatmal,445323,0,82
28-11-2025,Maharashtra,Ahilyanagar,414001,0,1
28-11-2025,Maharashtra,Ahmadnagar,413204,0,20
28-11-2025,Maharashtra,Ahmadnagar,413705,5,73
28-11-2025,Maharashtra,Ahmadnagar,413706,0,37
28-11-2025,Maharashtra,Ahmadnagar,413708,1,23
28-11-2025,Maharashtra,Ahmadnagar,413713,1,9
28-11-2025,Maharashtra,Ahmadnagar,413717,0,10
28-11-2025,Maharashtra,Ahmadnagar,413723,0,25
28-11-2025,Maharashtra,Ahmadnagar,413725,1,35
28-11-2025,Maharashtra,Ahmadnagar,414003,3,24
28-11-2025,Maharashtra,Ahmadnagar,414006,0,27
28-11-2025,Maharashtra,Ahmadnagar,414103,0,14
28-11-2025,Maharashtra,Ahmadnagar,414113,1,32
28-11-2025,Maharashtra,Ahmadnagar,414306,0,31
28-11-2025,Maharashtra,Ahmadnagar,414505,0,7
28-11-2025,Maharashtra,Ahmadnagar,414602,1,18
28-11-2025,Maharashtra,Ahmadnagar,414607,4,29
28-11-2025,Maharashtra,Ahmadnagar,414609,1,10
28-11-2025,Maharashtra,Ahmed Nagar,413201,0,5
28-11-2025,Maharashtra,Ahmed Nagar,413714,0,11
28-11-2025,Maharashtra,Ahmed Nagar,414002,0,1
28-11-2025,Maharashtra,Ahmed Nagar,414601,0,1
28-11-2025,Maharashtra,Akola,444002,0,19
28-11-2025,Maharashtra,Akola,444004,0,9
28-11-2025,Maharashtra,Akola,444104,0,15
28-11-2025,Maharashtra,Akola,444106,2,26
28-11-2025,Maharashtra,Akola,444109,0,13
28-11-2025,Maharashtra,Akola,444110,0,3
28-11-2025,Maharashtra,Akola,444502,1,3
28-11-2025,Maharashtra,Amravati,444705,2,26
28-11-2025,Maharashtra,Amravati,444706,1,21
28-11-2025,Maharashtra,Amravati,444717,0,35
28-11-2025,Maharashtra,Amravati,444719,1,54
28-11-2025,Maharashtra,Amravati,444806,3,26
28-11-2025,Maharashtra,Amravati,444908,0,8
28-11-2025,Maharashtra,Aurangabad,431008,2,29
28-11-2025,Maharashtra,Aurangabad,431101,0,14
28-11-2025,Maharashtra,Aurangabad,431103,1,96
28-11-2025,Maharashtra,Aurangabad,431104,0,17
28-11-2025,Maharashtra,Aurangabad,431105,1,75
28-11-2025,Maharashtra,Aurangabad,431110,3,11
28-11-2025,Maharashtra,Aurangabad,431111,2,56
28-11-2025,Maharashtra,Aurangabad,431115,1,11
28-11-2025,Maharashtra,Aurangabad,431121,0,64
28-11-2025,Maharashtra,Aurangabad,431137,0,15
28-11-2025,Maharashtra,Aurangabad,431147,2,37
28-11-2025,Maharashtra,Beed,431515,6,54
28-11-2025,Maharashtra,Beed,431517,6,65
28-11-2025,Maharashtra,Beed,431518,0,12
28-11-2025,Maharashtra,Beed,431519,0,27
28-11-2025,Maharashtra,Bhandara,441702,0,3
28-11-2025,Maharashtra,Bhandara,441802,0,35
28-11-2025,Maharashtra,Bhandara,441806,0,11
28-11-2025,Maharashtra,Bhandara,441904,1,11
28-11-2025,Maharashtra,Bid,414203,0,1
28-11-2025,Maharashtra,Bid,431124,0,5
28-11-2025,Maharashtra,Bid,431127,0,1
28-11-2025,Maharashtra,Bid,431515,0,8
28-11-2025,Maharashtra,Bid,431517,0,21
28-11-2025,Maharashtra,Buldana,443103,0,10
28-11-2025,Maharashtra,Buldana,443203,0,4
28-11-2025,Maharashtra,Buldana,443303,0,11
28-11-2025,Maharashtra,Buldana,443404,0,10
28-11-2025,Maharashtra,Buldana,444303,0,52
28-11-2025,Maharashtra,Buldhana,443001,2,48
28-11-2025,Maharashtra,Buldhana,443106,0,31
28-11-2025,Maharashtra,Buldhana,443308,1,25
28-11-2025,Maharashtra,Buldhana,444202,0,6
28-11-2025,Maharashtra,Chandrapur,441225,1,43
28-11-2025,Maharashtra,Chandrapur,442403,0,6
28-11-2025,Maharashtra,Chandrapur,442406,0,2
28-11-2025,Maharashtra,Chandrapur,442505,0,1
28-11-2025,Maharashtra,Chandrapur,442701,1,37
28-11-2025,Maharashtra,Chandrapur,442901,2,0
28-11-2025,Maharashtra,Chhatrapati Sambhajinagar,423701,1,5
28-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431008,1,7
28-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431101,1,4
28-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431109,0,2
28-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431135,0,1
28-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431136,5,29
28-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431148,0,1
28-11-2025,Maharashtra,Dharashiv,413510,0,1
28-11-2025,Maharashtra,Dharashiv,413525,1,2
28-11-2025,Maharashtra,Dharashiv,413601,0,2
28-11-2025,Maharashtra,Dhule,424002,1,27
28-11-2025,Maharashtra,Dhule,424306,2,38
28-11-2025,Maharashtra,Dhule,424309,0,5
28-11-2025,Maharashtra,Dhule,425408,3,40
28-11-2025,Maharashtra,Dhule,425410,0,1
28-11-2025,Maharashtra,Dhule,425427,1,23
28-11-2025,Maharashtra,Gadchiroli,441207,1,47
28-11-2025,Maharashtra,Gadchiroli,441208,0,13
28-11-2025,Maharashtra,Gadchiroli,441209,2,60
28-11-2025,Maharashtra,Gadchiroli,442504,3,35
28-11-2025,Maharashtra,Gadchiroli,442709,0,28
28-11-2025,Maharashtra,Gadchiroli,442710,1,64
28-11-2025,Maharashtra,Gondiya,441601,2,61
28-11-2025,Maharashtra,Gondiya *,441701,0,1
28-11-2025,Maharashtra,Gondiya *,441807,0,1
28-11-2025,Maharashtra,Gondiya *,441901,0,2
28-11-2025,Maharashtra,Gondiya *,441902,0,2
28-11-2025,Maharashtra,Hingoli,431512,9,145
28-11-2025,Maharashtra,Jalgaon,424104,0,19
28-11-2025,Maharashtra,Jalgaon,424203,0,4
28-11-2025,Maharashtra,Jalgaon,424204,0,16
28-11-2025,Maharashtra,Jalgaon,425105,2,22
28-11-2025,Maharashtra,Jalgaon,425107,3,53
28-11-2025,Maharashtra,Jalgaon,425108,0,15
28-11-2025,Maharashtra,Jalgaon,425111,4,61
28-11-2025,Maharashtra,Jalgaon,425114,0,10
28-11-2025,Maharashtra,Jalgaon,425127,4,18
28-11-2025,Maharashtra,Jalgaon,425203,0,6
28-11-2025,Maharashtra,Jalgaon,425302,1,42
28-11-2025,Maharashtra,Jalgaon,425307,1,5
28-11-2025,Maharashtra,Jalgaon,425420,0,1
28-11-2025,Maharashtra,Jalgaon,425501,0,3
28-11-2025,Maharashtra,Jalgaon,425502,0,10
28-11-2025,Maharashtra,Jalgaon,425503,2,9
28-11-2025,Maharashtra,Jalgaon,425506,0,12
28-11-2025,Maharashtra,Jalgaon,425508,2,24
28-11-2025,Maharashtra,Jalna,431134,0,3
28-11-2025,Maharashtra,Jalna,431135,0,10
28-11-2025,Maharashtra,Jalna,431202,2,39
28-11-2025,Maharashtra,Jalna,431213,2,59
28-11-2025,Maharashtra,Jalna,431502,1,14
28-11-2025,Maharashtra,Kolhapur,415101,0,103
28-11-2025,Maharashtra,Kolhapur,416002,2,13
28-11-2025,Maharashtra,Kolhapur,416003,0,20
28-11-2025,Maharashtra,Kolhapur,416011,0,1
28-11-2025,Maharashtra,Kolhapur,416110,0,3
28-11-2025,Maharashtra,Kolhapur,416113,2,8
28-11-2025,Maharashtra,Kolhapur,416115,4,66
28-11-2025,Maharashtra,Kolhapur,416117,0,4
28-11-2025,Maharashtra,Kolhapur,416210,1,32
28-11-2025,Maharashtra,Kolhapur,416211,0,38
28-11-2025,Maharashtra,Kolhapur,416214,0,16
28-11-2025,Maharashtra,Kolhapur,416215,1,16
28-11-2025,Maharashtra,Kolhapur,416230,1,20
28-11-2025,Maharashtra,Latur,413511,5,96
28-11-2025,Maharashtra,Latur,413515,0,57
28-11-2025,Maharashtra,Latur,413519,0,35
28-11-2025,Maharashtra,Latur,413520,6,65
28-11-2025,Maharashtra,Latur,413521,5,85
28-11-2025,Maharashtra,Latur,413522,0,14
28-11-2025,Maharashtra,Latur,413523,1,46
28-11-2025,Maharashtra,Latur,413531,4,79
28-11-2025,Maharashtra,Mumbai,400005,0,10
28-11-2025,Maharashtra,Mumbai,400006,0,5
28-11-2025,Maharashtra,Mumbai,400011,0,11
28-11-2025,Maharashtra,Mumbai,400033,0,11
28-11-2025,Maharashtra,Mumbai,400034,1,3
28-11-2025,Maharashtra,Mumbai,400050,0,10
28-11-2025,Maharashtra,Mumbai,400065,0,13
28-11-2025,Maharashtra,Mumbai,400067,0,32
28-11-2025,Maharashtra,Mumbai,400081,0,14
28-11-2025,Maharashtra,Mumbai,400082,0,2
28-11-2025,Maharashtra,Mumbai,400091,0,8
28-11-2025,Maharashtra,Mumbai,400094,0,2
28-11-2025,Maharashtra,Mumbai,401602,0,1
28-11-2025,Maharashtra,Mumbai City,400001,1,4
28-11-2025,Maharashtra,Mumbai City,400002,0,7
28-11-2025,Maharashtra,Mumbai City,400008,0,33
28-11-2025,Maharashtra,Mumbai City,400011,0,14
28-11-2025,Maharashtra,Mumbai City,400022,0,18
28-11-2025,Maharashtra,Mumbai City,400028,0,9
28-11-2025,Maharashtra,Mumbai City,400037,5,44
28-11-2025,Maharashtra,Mumbai City,400078,1,5
28-11-2025,Maharashtra,Mumbai Suburban,400043,6,56
28-11-2025,Maharashtra,Mumbai Suburban,400054,1,12
28-11-2025,Maharashtra,Mumbai Suburban,400058,3,46
28-11-2025,Maharashtra,Mumbai Suburban,400067,11,51
28-11-2025,Maharashtra,Mumbai Suburban,400069,0,8
28-11-2025,Maharashtra,Mumbai Suburban,400076,1,7
28-11-2025,Maharashtra,Mumbai Suburban,400079,0,4
28-11-2025,Maharashtra,Mumbai Suburban,400083,0,22
28-11-2025,Maharashtra,Mumbai Suburban,400086,2,24
28-11-2025,Maharashtra,Mumbai Suburban,400088,4,16
28-11-2025,Maharashtra,Mumbai Suburban,400089,0,11
28-11-2025,Maharashtra,Mumbai Suburban,400091,1,12
28-11-2025,Maharashtra,Mumbai Suburban,400093,3,14
28-11-2025,Maharashtra,Mumbai Suburban,400094,1,8
28-11-2025,Maharashtra,Mumbai( Sub Urban ),400061,0,1
28-11-2025,Maharashtra,Mumbai( Sub Urban ),400072,0,1
28-11-2025,Maharashtra,Nagpur,440001,0,4
28-11-2025,Maharashtra,Nagpur,440008,1,51
28-11-2025,Maharashtra,Nagpur,440010,0,7
28-11-2025,Maharashtra,Nagpur,440012,0,6
28-11-2025,Maharashtra,Nagpur,440015,1,10
28-11-2025,Maharashtra,Nagpur,440021,1,1
28-11-2025,Maharashtra,Nagpur,440024,3,35
28-11-2025,Maharashtra,Nagpur,440028,0,1
28-11-2025,Maharashtra,Nagpur,440030,1,3
28-11-2025,Maharashtra,Nagpur,441002,1,18
28-11-2025,Maharashtra,Nagpur,441107,1,27
28-11-2025,Maharashtra,Nagpur,441109,1,1
28-11-2025,Maharashtra,Nagpur,441202,0,13
28-11-2025,Maharashtra,Nagpur,441203,3,22
28-11-2025,Maharashtra,Nagpur,441204,0,8
28-11-2025,Maharashtra,Nagpur,441401,0,32
28-11-2025,Maharashtra,Nanded,431646,0,20
28-11-2025,Maharashtra,Nanded,431707,0,24
28-11-2025,Maharashtra,Nanded,431708,0,87
28-11-2025,Maharashtra,Nanded,431710,2,30
28-11-2025,Maharashtra,Nanded,431719,1,17
28-11-2025,Maharashtra,Nanded,431743,0,15
28-11-2025,Maharashtra,Nanded,431801,1,94
28-11-2025,Maharashtra,Nanded,431802,2,123
28-11-2025,Maharashtra,Nanded,431804,3,143
28-11-2025,Maharashtra,Nanded,431808,1,9
28-11-2025,Maharashtra,Nanded,431809,2,33
28-11-2025,Maharashtra,Nanded,431811,0,7
28-11-2025,Maharashtra,Nandurbar,425409,1,16
28-11-2025,Maharashtra,Nandurbar,425416,0,4
28-11-2025,Maharashtra,Nandurbar,425419,1,9
28-11-2025,Maharashtra,Nashik,422002,0,10
28-11-2025,Maharashtra,Nashik,422008,4,18
28-11-2025,Maharashtra,Nashik,422105,0,2
28-11-2025,Maharashtra,Nashik,422202,0,46
28-11-2025,Maharashtra,Nashik,422210,0,14
28-11-2025,Maharashtra,Nashik,422215,0,23
28-11-2025,Maharashtra,Nashik,422304,0,5
28-11-2025,Maharashtra,Nashik,422306,1,16
28-11-2025,Maharashtra,Nashik,423102,1,29
28-11-2025,Maharashtra,Nashik,423104,2,54
28-11-2025,Maharashtra,Nashik,423106,1,102
28-11-2025,Maharashtra,Nashik,423110,0,13
28-11-2025,Maharashtra,Osmanabad,413501,1,67
28-11-2025,Maharashtra,Osmanabad,413504,1,64
28-11-2025,Maharashtra,Osmanabad,413507,1,86
28-11-2025,Maharashtra,Osmanabad,413508,0,24
28-11-2025,Maharashtra,Osmanabad,413525,2,59
28-11-2025,Maharashtra,Osmanabad,413534,0,18
28-11-2025,Maharashtra,Osmanabad,413602,2,33
28-11-2025,Maharashtra,Osmanabad,413603,2,41
28-11-2025,Maharashtra,Osmanabad,413604,3,52
28-11-2025,Maharashtra,Osmanabad,413605,1,27
28-11-2025,Maharashtra,Palghar,401102,0,11
28-11-2025,Maharashtra,Palghar,401203,2,32
28-11-2025,Maharashtra,Palghar,401204,1,5
28-11-2025,Maharashtra,Palghar,401207,0,3
28-11-2025,Maharashtra,Palghar,401305,6,40
28-11-2025,Maharashtra,Palghar,401402,0,2
28-11-2025,Maharashtra,Palghar,401503,2,5
28-11-2025,Maharashtra,Palghar,401605,0,35
28-11-2025,Maharashtra,Palghar,401606,5,61
28-11-2025,Maharashtra,Palghar,401610,0,8
28-11-2025,Maharashtra,Parbhani,431509,17,187
28-11-2025,Maharashtra,Parbhani,431511,3,75
28-11-2025,Maharashtra,Pune,410301,0,2
28-11-2025,Maharashtra,Pune,410401,1,12
28-11-2025,Maharashtra,Pune,410504,1,44
28-11-2025,Maharashtra,Pune,410505,3,59
28-11-2025,Maharashtra,Pune,410512,0,10
28-11-2025,Maharashtra,Pune,410515,0,17
28-11-2025,Maharashtra,Pune,410516,0,15
28-11-2025,Maharashtra,Pune,411005,0,14
28-11-2025,Maharashtra,Pune,411006,1,45
28-11-2025,Maharashtra,Pune,411007,1,12
28-11-2025,Maharashtra,Pune,411008,0,2
28-11-2025,Maharashtra,Pune,411009,1,29
28-11-2025,Maharashtra,Pune,411012,0,4
28-11-2025,Maharashtra,Pune,411020,0,8
28-11-2025,Maharashtra,Pune,411022,0,3
28-11-2025,Maharashtra,Pune,411025,0,16
28-11-2025,Maharashtra,Pune,411030,3,29
28-11-2025,Maharashtra,Pune,411034,0,4
28-11-2025,Maharashtra,Pune,411043,0,28
28-11-2025,Maharashtra,Pune,411045,3,24
28-11-2025,Maharashtra,Pune,411047,2,25
28-11-2025,Maharashtra,Pune,411051,0,16
28-11-2025,Maharashtra,Pune,411060,3,30
28-11-2025,Maharashtra,Pune,412103,0,8
28-11-2025,Maharashtra,Pune,412106,1,16
28-11-2025,Maharashtra,Pune,412115,3,23
28-11-2025,Maharashtra,Pune,412201,0,14
28-11-2025,Maharashtra,Pune,412206,2,43
28-11-2025,Maharashtra,Pune,412212,1,8
28-11-2025,Maharashtra,Pune,412303,0,5
28-11-2025,Maharashtra,Pune,412306,0,22
28-11-2025,Maharashtra,Pune,412404,0,30
28-11-2025,Maharashtra,Pune,412411,0,14
28-11-2025,Maharashtra,Pune,413110,0,22
28-11-2025,Maharashtra,Pune,413115,0,6
28-11-2025,Maharashtra,Pune,413116,0,9
28-11-2025,Maharashtra,Raigad,402209,0,3
28-11-2025,Maharashtra,Raigad,402301,1,2
28-11-2025,Maharashtra,Raigad,402305,0,4
28-11-2025,Maharashtra,Raigad,402403,0,1
28-11-2025,Maharashtra,Raigad,410205,0,3
28-11-2025,Maharashtra,Raigad,410210,4,40
28-11-2025,Maharashtra,Raigarh,400707,0,7
28-11-2025,Maharashtra,Raigarh,402103,2,10
28-11-2025,Maharashtra,Raigarh,402104,1,13
28-11-2025,Maharashtra,Raigarh,402105,0,23
28-11-2025,Maharashtra,Raigarh,402109,1,33
28-11-2025,Maharashtra,Raigarh,402120,0,10
28-11-2025,Maharashtra,Raigarh,402207,0,2
28-11-2025,Maharashtra,Raigarh,402301,1,18
28-11-2025,Maharashtra,Raigarh,410201,0,97
28-11-2025,Maharashtra,Raigarh,410205,0,32
28-11-2025,Maharashtra,Raigarh,410206,9,138
28-11-2025,Maharashtra,Raigarh,410207,0,9
28-11-2025,Maharashtra,Raigarh,410209,0,1
28-11-2025,Maharashtra,Raigarh,410210,0,21
28-11-2025,Maharashtra,Raigarh(MH),410101,0,1
28-11-2025,Maharashtra,Ratnagiri,415203,0,20
28-11-2025,Maharashtra,Ratnagiri,415214,0,4
28-11-2025,Maharashtra,Ratnagiri,415612,3,29
28-11-2025,Maharashtra,Ratnagiri,415614,0,3
28-11-2025,Maharashtra,Ratnagiri,415620,0,25
28-11-2025,Maharashtra,Ratnagiri,415629,0,4
28-11-2025,Maharashtra,Ratnagiri,415639,1,20
28-11-2025,Maharashtra,Ratnagiri,415641,2,18
28-11-2025,Maharashtra,Ratnagiri,415716,0,4
28-11-2025,Maharashtra,Ratnagiri,415718,0,1
28-11-2025,Maharashtra,Ratnagiri,415722,0,6
28-11-2025,Maharashtra,Ratnagiri,415801,0,1
28-11-2025,Maharashtra,Ratnagiri,415805,0,1
28-11-2025,Maharashtra,Ratnagiri,416703,0,2
28-11-2025,Maharashtra,Sangli,415306,0,24
28-11-2025,Maharashtra,Sangli,415308,1,17
28-11-2025,Maharashtra,Sangli,415315,0,24
28-11-2025,Maharashtra,Sangli,415404,0,11
28-11-2025,Maharashtra,Sangli,415405,0,7
28-11-2025,Maharashtra,Sangli,415406,1,5
28-11-2025,Maharashtra,Sangli,416302,0,9
28-11-2025,Maharashtra,Sangli,416305,0,3
28-11-2025,Maharashtra,Sangli,416314,0,16
28-11-2025,Maharashtra,Sangli,416401,0,22
28-11-2025,Maharashtra,Sangli,416405,3,49
28-11-2025,Maharashtra,Sangli,416410,2,98
28-11-2025,Maharashtra,Sangli,416436,0,8
28-11-2025,Maharashtra,Satara,412801,0,14
28-11-2025,Maharashtra,Satara,415011,1,16
28-11-2025,Maharashtra,Satara,415014,0,12
28-11-2025,Maharashtra,Satara,415019,0,4
28-11-2025,Maharashtra,Satara,415023,0,3
28-11-2025,Maharashtra,Satara,415103,0,11
28-11-2025,Maharashtra,Satara,415106,0,30
28-11-2025,Maharashtra,Satara,415109,1,26
28-11-2025,Maharashtra,Satara,415112,1,12
28-11-2025,Maharashtra,Satara,415114,0,7
28-11-2025,Maharashtra,Satara,415501,1,43
28-11-2025,Maharashtra,Satara,415502,1,10
28-11-2025,Maharashtra,Satara,415505,0,6
28-11-2025,Maharashtra,Satara,415506,1,15
28-11-2025,Maharashtra,Satara,415507,0,8
28-11-2025,Maharashtra,Satara,415515,0,6
28-11-2025,Maharashtra,Satara,415517,0,2
28-11-2025,Maharashtra,Satara,415536,0,1
28-11-2025,Maharashtra,Satara,415537,0,7
28-11-2025,Maharashtra,Satara,415539,1,17
28-11-2025,Maharashtra,Sindhudurg,416516,0,3
28-11-2025,Maharashtra,Sindhudurg,416523,0,2
28-11-2025,Maharashtra,Sindhudurg,416601,1,16
28-11-2025,Maharashtra,Sindhudurg,416604,0,5
28-11-2025,Maharashtra,Sindhudurg,416610,0,2
28-11-2025,Maharashtra,Sindhudurg,416614,0,3
28-11-2025,Maharashtra,Sindhudurg,416626,0,2
28-11-2025,Maharashtra,Sindhudurg,416630,0,2
28-11-2025,Maharashtra,Sindhudurg,416801,0,2
28-11-2025,Maharashtra,Sindhudurg,416804,0,6
28-11-2025,Maharashtra,Sindhudurg,416810,2,26
28-11-2025,Maharashtra,Solapur,413006,3,66
28-11-2025,Maharashtra,Solapur,413008,0,15
28-11-2025,Maharashtra,Solapur,413113,0,46
28-11-2025,Maharashtra,Solapur,413206,0,19
28-11-2025,Maharashtra,Solapur,413210,0,21
28-11-2025,Maharashtra,Solapur,413220,0,3
28-11-2025,Maharashtra,Solapur,413221,0,65
28-11-2025,Maharashtra,Solapur,413222,0,33
28-11-2025,Maharashtra,Solapur,413306,0,53
28-11-2025,Maharashtra,Solapur,413307,1,58
28-11-2025,Maharashtra,Solapur,413412,0,11
28-11-2025,Maharashtra,Thane,400603,1,10
28-11-2025,Maharashtra,Thane,401201,0,2
28-11-2025,Maharashtra,Thane,401204,0,9
28-11-2025,Maharashtra,Thane,401503,0,11
28-11-2025,Maharashtra,Thane,401601,0,4
28-11-2025,Maharashtra,Thane,401604,0,48
28-11-2025,Maharashtra,Thane,421003,1,8
28-11-2025,Maharashtra,Thane,421004,8,52
28-11-2025,Maharashtra,Thane,421403,2,44
28-11-2025,Maharashtra,Thane,421501,8,58
28-11-2025,Maharashtra,Thane,421505,3,15
28-11-2025,Maharashtra,Wardha,442104,0,30
28-11-2025,Maharashtra,Wardha,442106,0,14
28-11-2025,Maharashtra,Wardha,442110,0,1
28-11-2025,Maharashtra,Wardha,442202,0,31
28-11-2025,Maharashtra,Wardha,442301,4,24
28-11-2025,Maharashtra,Wardha,442302,0,5
28-11-2025,Maharashtra,Wardha,442304,1,17
28-11-2025,Maharashtra,Wardha,442306,0,12
28-11-2025,Maharashtra,Wardha,442307,0,32
28-11-2025,Maharashtra,Washim,444110,0,42
28-11-2025,Maharashtra,Washim,444402,3,21
28-11-2025,Maharashtra,Washim,444409,0,1
28-11-2025,Maharashtra,Washim *,444105,0,1
28-11-2025,Maharashtra,Washim *,444403,0,4
28-11-2025,Maharashtra,Washim *,444503,0,3
28-11-2025,Maharashtra,Yavatmal,445001,1,103
28-11-2025,Maharashtra,Yavatmal,445102,2,83
28-11-2025,Maharashtra,Yavatmal,445105,4,54
28-11-2025,Maharashtra,Yavatmal,445209,1,22
28-11-2025,Maharashtra,Yavatmal,445230,1,36
28-11-2025,Maharashtra,Yavatmal,445301,3,186
28-11-2025,Maharashtra,Yavatmal,445402,2,201
29-11-2025,Maharashtra,Ahilyanagar,414302,0,1
29-11-2025,Maharashtra,Ahmadnagar,413713,1,7
29-11-2025,Maharashtra,Ahmadnagar,413714,1,13
29-11-2025,Maharashtra,Ahmadnagar,414006,1,8
29-11-2025,Maharashtra,Ahmadnagar,414101,0,8
29-11-2025,Maharashtra,Ahmadnagar,414105,1,38
29-11-2025,Maharashtra,Ahmadnagar,414106,0,15
