date,state,district,pincode,bio_age_5_17,bio_age_17_
02-09-2025,Maharashtra,Sindhudurg,416601,3,2
02-09-2025,Maharashtra,Sindhudurg,416602,5,9
02-09-2025,Maharashtra,Sindhudurg,416608,0,1
02-09-2025,Maharashtra,Sindhudurg,416609,1,0
02-09-2025,Maharashtra,Sindhudurg,416612,0,2
02-09-2025,Maharashtra,Sindhudurg,416616,0,5
02-09-2025,Maharashtra,Solapur,413101,7,9
02-09-2025,Maharashtra,Solapur,413107,6,6
02-09-2025,Maharashtra,Solapur,413111,6,2
02-09-2025,Maharashtra,Solapur,413209,2,6
02-09-2025,Maharashtra,Solapur,413211,10,13
02-09-2025,Maharashtra,Solapur,413213,21,32
02-09-2025,Maharashtra,Solapur,413218,18,4
02-09-2025,Maharashtra,Solapur,413223,7,0
02-09-2025,Maharashtra,Solapur,413248,9,8
02-09-2025,Maharashtra,Solapur,413252,3,4
02-09-2025,Maharashtra,Solapur,413253,7,5
02-09-2025,Maharashtra,Solapur,413304,135,66
02-09-2025,Maharashtra,Solapur,413305,25,27
02-09-2025,Maharashtra,Solapur,413310,8,4
02-09-2025,Maharashtra,Solapur,413315,4,5
02-09-2025,Maharashtra,Solapur,413402,4,7
02-09-2025,Maharashtra,Solapur,413406,6,3
02-09-2025,Maharashtra,Solapur,413409,1,5
02-09-2025,Maharashtra,Solapur,416403,1,0
02-09-2025,Maharashtra,Thane,400603,7,9
02-09-2025,Maharashtra,Thane,400610,3,4
02-09-2025,Maharashtra,Thane,400612,20,49
02-09-2025,Maharashtra,Thane,400701,8,37
02-09-2025,Maharashtra,Thane,400703,29,22
02-09-2025,Maharashtra,Thane,400706,20,14
02-09-2025,Maharashtra,Thane,400709,17,24
02-09-2025,Maharashtra,Thane,401103,0,1
02-09-2025,Maharashtra,Thane,401106,0,1
02-09-2025,Maharashtra,Thane,401202,0,3
02-09-2025,Maharashtra,Thane,401303,2,6
02-09-2025,Maharashtra,Thane,401404,0,8
02-09-2025,Maharashtra,Thane,401610,0,3
02-09-2025,Maharashtra,Thane,421203,3,5
02-09-2025,Maharashtra,Thane,421502,1,1
02-09-2025,Maharashtra,Thane,421505,1,4
02-09-2025,Maharashtra,Thane,421601,2,4
02-09-2025,Maharashtra,Wardha,442110,0,1
02-09-2025,Maharashtra,Wardha,442111,1,0
02-09-2025,Maharashtra,Wardha,442306,3,8
02-09-2025,Maharashtra,Washim,444105,35,41
02-09-2025,Maharashtra,Washim,444504,23,45
02-09-2025,Maharashtra,Washim,444506,23,46
02-09-2025,Maharashtra,Washim *,444403,0,2
02-09-2025,Maharashtra,Yavatmal,445002,15,23
02-09-2025,Maharashtra,Yavatmal,445103,12,30
02-09-2025,Maharashtra,Yavatmal,445110,12,14
02-09-2025,Maharashtra,Yavatmal,445201,3,15
02-09-2025,Maharashtra,Yavatmal,445205,12,38
02-09-2025,Maharashtra,Yavatmal,445216,2,2
02-09-2025,Maharashtra,Yavatmal,445230,9,32
02-09-2025,Maharashtra,Yavatmal,445303,7,18
02-09-2025,Maharashtra,Yavatmal,445308,12,9
02-09-2025,Maharashtra,Yavatmal,445323,2,18
29-08-2025,Maharashtra,Ahilyanagar,413706,0,1
29-08-2025,Maharashtra,Ahilyanagar,414003,0,1
29-08-2025,Maharashtra,Ahmadnagar,400003,1,0
29-08-2025,Maharashtra,Ahmadnagar,413701,2,21
29-08-2025,Maharashtra,Ahmadnagar,413705,32,20
29-08-2025,Maharashtra,Ahmadnagar,413706,12,16
29-08-2025,Maharashtra,Ahmadnagar,413710,35,11
29-08-2025,Maharashtra,Ahmadnagar,413713,1,3
29-08-2025,Maharashtra,Ahmadnagar,413728,5,13
29-08-2025,Maharashtra,Ahmadnagar,413739,4,11
29-08-2025,Maharashtra,Ahmadnagar,414103,41,14
29-08-2025,Maharashtra,Ahmadnagar,414502,22,28
29-08-2025,Maharashtra,Ahmadnagar,414505,9,8
29-08-2025,Maharashtra,Ahmadnagar,414605,2,2
29-08-2025,Maharashtra,Ahmadnagar,422604,25,41
29-08-2025,Maharashtra,Ahmadnagar,422610,26,31
29-08-2025,Maharashtra,Ahmadnagar,422620,5,7
29-08-2025,Maharashtra,Ahmadnagar,423109,6,11
29-08-2025,Maharashtra,Ahmadnagar,423601,10,16
29-08-2025,Maharashtra,Ahmadnagar,423605,2,4
29-08-2025,Maharashtra,Ahmed Nagar,413710,2,0
29-08-2025,Maharashtra,Ahmed Nagar,413737,1,1
29-08-2025,Maharashtra,Ahmed Nagar,422611,2,3
29-08-2025,Maharashtra,Ahmed Nagar,423601,0,1
29-08-2025,Maharashtra,Akola,444002,14,19
29-08-2025,Maharashtra,Akola,444107,25,27
29-08-2025,Maharashtra,Akola,444302,7,18
29-08-2025,Maharashtra,Amravati,444606,7,40
29-08-2025,Maharashtra,Amravati,444707,4,17
29-08-2025,Maharashtra,Amravati,444717,9,17
29-08-2025,Maharashtra,Amravati,444801,5,25
29-08-2025,Maharashtra,Amravati,444809,1,5
29-08-2025,Maharashtra,Aurangabad,431001,261,258
29-08-2025,Maharashtra,Aurangabad,431150,9,24
29-08-2025,Maharashtra,Beed,413207,3,1
29-08-2025,Maharashtra,Beed,431123,28,51
29-08-2025,Maharashtra,Beed,431142,1,0
29-08-2025,Maharashtra,Beed,431517,38,39
29-08-2025,Maharashtra,Bhandara,441805,10,11
29-08-2025,Maharashtra,Bhandara,441806,3,4
29-08-2025,Maharashtra,Bhandara,441903,3,13
29-08-2025,Maharashtra,Bhandara,441915,8,5
29-08-2025,Maharashtra,Bid,414202,0,2
29-08-2025,Maharashtra,Bid,431122,2,16
29-08-2025,Maharashtra,Bid,431517,1,17
29-08-2025,Maharashtra,Bid,431518,1,0
29-08-2025,Maharashtra,Buldana,443102,0,4
29-08-2025,Maharashtra,Buldana,443103,0,2
29-08-2025,Maharashtra,Buldana,443203,0,3
29-08-2025,Maharashtra,Buldana,443404,0,3
29-08-2025,Maharashtra,Buldana,444203,0,10
29-08-2025,Maharashtra,Buldana,444301,1,1
29-08-2025,Maharashtra,Buldhana,443106,23,34
29-08-2025,Maharashtra,Buldhana,443112,7,7
29-08-2025,Maharashtra,Buldhana,443201,54,38
29-08-2025,Maharashtra,Buldhana,443202,41,24
29-08-2025,Maharashtra,Buldhana,443204,21,13
29-08-2025,Maharashtra,Buldhana,444312,13,18
29-08-2025,Maharashtra,Chandrapur,442401,25,68
29-08-2025,Maharashtra,Chandrapur,442404,5,9
29-08-2025,Maharashtra,Chandrapur,442903,12,36
29-08-2025,Maharashtra,Chandrapur,442914,4,10
29-08-2025,Maharashtra,Chhatrapati Sambhajinagar,423703,1,0
29-08-2025,Maharashtra,Chhatrapati Sambhajinagar,431007,0,1
29-08-2025,Maharashtra,Chhatrapati Sambhajinagar,431107,0,1
29-08-2025,Maharashtra,Chhatrapati Sambhajinagar,431111,0,2
29-08-2025,Maharashtra,Chhatrapati Sambhajinagar,431112,1,2
29-08-2025,Maharashtra,Chhatrapati Sambhajinagar,431118,1,0
29-08-2025,Maharashtra,Dharashiv,413510,0,1
29-08-2025,Maharashtra,Dharashiv,413601,0,2
29-08-2025,Maharashtra,Dhule,424302,5,14
29-08-2025,Maharashtra,Dhule,424318,5,5
29-08-2025,Maharashtra,Dhule,425427,5,11
29-08-2025,Maharashtra,Gadchiroli,441208,7,14
29-08-2025,Maharashtra,Gadchiroli,442704,41,138
29-08-2025,Maharashtra,Gondiya,441701,3,15
29-08-2025,Maharashtra,Gondiya,441806,2,9
29-08-2025,Maharashtra,Gondiya,441911,17,56
29-08-2025,Maharashtra,Gondiya *,441902,0,2
29-08-2025,Maharashtra,Jalgaon,424107,5,8
29-08-2025,Maharashtra,Jalgaon,424116,8,19
29-08-2025,Maharashtra,Jalgaon,424202,5,19
29-08-2025,Maharashtra,Jalgaon,424207,7,26
29-08-2025,Maharashtra,Jalgaon,425003,6,8
29-08-2025,Maharashtra,Jalgaon,425105,13,44
29-08-2025,Maharashtra,Jalgaon,425108,5,6
29-08-2025,Maharashtra,Jalgaon,425307,5,7
29-08-2025,Maharashtra,Jalgaon,425401,31,75
29-08-2025,Maharashtra,Jalgaon,425402,1,10
29-08-2025,Maharashtra,Jalgaon,425502,4,11
29-08-2025,Maharashtra,Jalgaon,425504,5,16
29-08-2025,Maharashtra,Jalgaon,425506,1,2
29-08-2025,Maharashtra,Jalgaon,425508,18,36
29-08-2025,Maharashtra,Jalna,431132,11,28
29-08-2025,Maharashtra,Jalna,431134,1,5
29-08-2025,Maharashtra,Jalna,431207,8,14
29-08-2025,Maharashtra,Jalna,431504,9,33
29-08-2025,Maharashtra,Kolhapur,416004,2,2
29-08-2025,Maharashtra,Kolhapur,416008,6,12
29-08-2025,Maharashtra,Kolhapur,416011,0,2
29-08-2025,Maharashtra,Kolhapur,416012,19,15
29-08-2025,Maharashtra,Kolhapur,416013,7,5
29-08-2025,Maharashtra,Kolhapur,416103,7,2
29-08-2025,Maharashtra,Kolhapur,416105,2,2
29-08-2025,Maharashtra,Kolhapur,416114,5,6
29-08-2025,Maharashtra,Kolhapur,416204,0,1
29-08-2025,Maharashtra,Kolhapur,416213,9,9
29-08-2025,Maharashtra,Kolhapur,416220,4,5
29-08-2025,Maharashtra,Kolhapur,416230,3,4
29-08-2025,Maharashtra,Kolhapur,416231,0,1
29-08-2025,Maharashtra,Kolhapur,416505,5,14
29-08-2025,Maharashtra,Kolhapur,416508,7,17
29-08-2025,Maharashtra,Latur,413501,1,0
29-08-2025,Maharashtra,Latur,413531,20,38
29-08-2025,Maharashtra,Latur,413607,9,22
29-08-2025,Maharashtra,Mumbai,400006,1,1
29-08-2025,Maharashtra,Mumbai,400009,4,3
29-08-2025,Maharashtra,Mumbai,400012,1,0
29-08-2025,Maharashtra,Mumbai,400024,0,3
29-08-2025,Maharashtra,Mumbai,400029,2,6
29-08-2025,Maharashtra,Mumbai,400031,0,3
29-08-2025,Maharashtra,Mumbai,400051,5,21
29-08-2025,Maharashtra,Mumbai,400055,15,28
29-08-2025,Maharashtra,Mumbai,400060,10,15
29-08-2025,Maharashtra,Mumbai,400064,7,7
29-08-2025,Maharashtra,Mumbai,400066,7,7
29-08-2025,Maharashtra,Mumbai,400070,19,44
29-08-2025,Maharashtra,Mumbai,400088,5,8
29-08-2025,Maharashtra,Mumbai,400101,8,32
29-08-2025,Maharashtra,Mumbai,400605,0,1
29-08-2025,Maharashtra,Mumbai,400701,0,2
29-08-2025,Maharashtra,Mumbai City,400008,11,5
29-08-2025,Maharashtra,Mumbai City,400025,0,1
29-08-2025,Maharashtra,Mumbai City,400037,16,13
29-08-2025,Maharashtra,Mumbai City,400064,0,2
29-08-2025,Maharashtra,Mumbai City,400078,0,4
29-08-2025,Maharashtra,Mumbai Suburban,400058,8,8
29-08-2025,Maharashtra,Mumbai Suburban,400066,7,4
29-08-2025,Maharashtra,Mumbai Suburban,400068,6,8
29-08-2025,Maharashtra,Mumbai Suburban,400071,5,8
29-08-2025,Maharashtra,Mumbai Suburban,400072,23,10
29-08-2025,Maharashtra,Mumbai Suburban,400075,5,1
29-08-2025,Maharashtra,Mumbai Suburban,400081,5,0
29-08-2025,Maharashtra,Mumbai Suburban,400082,5,1
29-08-2025,Maharashtra,Mumbai Suburban,400083,6,9
29-08-2025,Maharashtra,Mumbai Suburban,400089,3,3
29-08-2025,Maharashtra,Mumbai Suburban,400091,4,4
29-08-2025,Maharashtra,Mumbai Suburban,400093,11,4
29-08-2025,Maharashtra,Mumbai Suburban,400095,15,6
29-08-2025,Maharashtra,Mumbai Suburban,400097,20,21
29-08-2025,Maharashtra,Mumbai( Sub Urban ),400067,0,1
29-08-2025,Maharashtra,Mumbai( Sub Urban ),400078,0,1
29-08-2025,Maharashtra,Mumbai( Sub Urban ),400084,0,2
29-08-2025,Maharashtra,Mumbai( Sub Urban ),400086,0,1
29-08-2025,Maharashtra,Mumbai( Sub Urban ),400091,0,1
29-08-2025,Maharashtra,Nagpur,440001,4,9
29-08-2025,Maharashtra,Nagpur,440003,0,4
29-08-2025,Maharashtra,Nagpur,440006,7,6
29-08-2025,Maharashtra,Nagpur,440007,0,4
29-08-2025,Maharashtra,Nagpur,440008,9,51
29-08-2025,Maharashtra,Nagpur,440012,1,5
29-08-2025,Maharashtra,Nagpur,440014,3,16
29-08-2025,Maharashtra,Nagpur,440033,1,5
29-08-2025,Maharashtra,Nagpur,440035,18,23
29-08-2025,Maharashtra,Nagpur,441106,8,60
29-08-2025,Maharashtra,Nagpur,441210,13,38
29-08-2025,Maharashtra,Nagpur,441302,4,36
29-08-2025,Maharashtra,Nagpur,441303,2,4
29-08-2025,Maharashtra,Nagpur,441501,9,9
29-08-2025,Maharashtra,Nanded,431505,3,3
29-08-2025,Maharashtra,Nanded,431717,7,10
29-08-2025,Maharashtra,Nanded,431743,2,4
29-08-2025,Maharashtra,Nanded,431750,1,2
29-08-2025,Maharashtra,Nanded,431801,31,46
29-08-2025,Maharashtra,Nanded,431810,0,1
29-08-2025,Maharashtra,Nandurbar,425412,52,70
29-08-2025,Maharashtra,Nandurbar,425413,20,67
29-08-2025,Maharashtra,Nandurbar,425426,4,13
29-08-2025,Maharashtra,Nandurbar,425442,3,8
29-08-2025,Maharashtra,Nashik,422006,13,20
29-08-2025,Maharashtra,Nashik,422007,21,47
29-08-2025,Maharashtra,Nashik,422008,3,14
29-08-2025,Maharashtra,Nashik,422012,5,22
29-08-2025,Maharashtra,Nashik,422102,5,19
29-08-2025,Maharashtra,Nashik,422202,27,32
29-08-2025,Maharashtra,Nashik,422211,48,76
29-08-2025,Maharashtra,Nashik,422212,12,25
29-08-2025,Maharashtra,Nashik,422214,3,0
29-08-2025,Maharashtra,Nashik,422302,7,9
29-08-2025,Maharashtra,Nashik,422308,3,2
29-08-2025,Maharashtra,Nashik,423102,13,20
29-08-2025,Maharashtra,Nashik,423213,9,17
29-08-2025,Maharashtra,Nashik,423302,12,18
29-08-2025,Maharashtra,Nashik,423303,3,5
29-08-2025,Maharashtra,Nashik,423502,20,24
29-08-2025,Maharashtra,Osmanabad,413502,35,13
29-08-2025,Maharashtra,Osmanabad,413504,7,7
29-08-2025,Maharashtra,Osmanabad,413523,0,1
29-08-2025,Maharashtra,Palghar,401103,6,1
29-08-2025,Maharashtra,Palghar,401204,0,2
29-08-2025,Maharashtra,Palghar,401209,17,26
29-08-2025,Maharashtra,Palghar,401301,2,3
29-08-2025,Maharashtra,Palghar,401602,29,16
29-08-2025,Maharashtra,Palghar,401605,11,5
29-08-2025,Maharashtra,Parbhani,431401,24,61
29-08-2025,Maharashtra,Parbhani,431506,20,18
29-08-2025,Maharashtra,Parbhani,431508,12,7
29-08-2025,Maharashtra,Parbhani,431521,22,22
29-08-2025,Maharashtra,Parbhani,431541,9,12
29-08-2025,Maharashtra,Pune,410301,0,1
29-08-2025,Maharashtra,Pune,410403,5,4
29-08-2025,Maharashtra,Pune,410509,5,5
29-08-2025,Maharashtra,Pune,411001,13,24
29-08-2025,Maharashtra,Pune,411003,3,9
29-08-2025,Maharashtra,Pune,411011,8,6
29-08-2025,Maharashtra,Pune,411012,0,7
29-08-2025,Maharashtra,Pune,411013,24,10
29-08-2025,Maharashtra,Pune,411014,26,33
29-08-2025,Maharashtra,Pune,411018,8,18
29-08-2025,Maharashtra,Pune,411023,3,5
29-08-2025,Maharashtra,Pune,411024,6,5
29-08-2025,Maharashtra,Pune,411030,11,14
29-08-2025,Maharashtra,Pune,411038,13,19
29-08-2025,Maharashtra,Pune,411041,40,24
29-08-2025,Maharashtra,Pune,411060,14,12
29-08-2025,Maharashtra,Pune,412104,1,3
29-08-2025,Maharashtra,Pune,412114,13,25
29-08-2025,Maharashtra,Pune,412210,16,9
29-08-2025,Maharashtra,Pune,412212,1,3
29-08-2025,Maharashtra,Pune,412215,1,0
29-08-2025,Maharashtra,Pune,412218,1,6
29-08-2025,Maharashtra,Pune,412306,10,14
29-08-2025,Maharashtra,Pune,412307,11,11
29-08-2025,Maharashtra,Pune,412406,2,3
29-08-2025,Maharashtra,Pune,413801,9,9
29-08-2025,Maharashtra,Raigad,400702,0,1
29-08-2025,Maharashtra,Raigad,402112,0,1
29-08-2025,Maharashtra,Raigad,402402,0,1
29-08-2025,Maharashtra,Raigad,410210,2,5
29-08-2025,Maharashtra,Raigarh,400702,0,2
29-08-2025,Maharashtra,Raigarh,400703,1,0
29-08-2025,Maharashtra,Raigarh,402106,6,5
29-08-2025,Maharashtra,Raigarh,402113,0,1
29-08-2025,Maharashtra,Raigarh,402117,1,3
29-08-2025,Maharashtra,Raigarh,402120,1,0
29-08-2025,Maharashtra,Raigarh,402302,4,1
29-08-2025,Maharashtra,Raigarh,402305,0,2
29-08-2025,Maharashtra,Raigarh,402309,3,3
29-08-2025,Maharashtra,Raigarh,402401,2,4
29-08-2025,Maharashtra,Raigarh,410101,6,6
29-08-2025,Maharashtra,Raigarh,410202,3,3
29-08-2025,Maharashtra,Raigarh,410210,5,6
29-08-2025,Maharashtra,Ratnagiri,415202,2,2
29-08-2025,Maharashtra,Ratnagiri,415610,4,0
29-08-2025,Maharashtra,Ratnagiri,415613,1,0
29-08-2025,Maharashtra,Ratnagiri,415619,2,1
29-08-2025,Maharashtra,Ratnagiri,415643,1,3
29-08-2025,Maharashtra,Ratnagiri,415712,6,16
29-08-2025,Maharashtra,Ratnagiri,415713,1,2
29-08-2025,Maharashtra,Ratnagiri,415724,2,4
29-08-2025,Maharashtra,Ratnagiri,415730,0,2
29-08-2025,Maharashtra,Ratnagiri,415803,1,2
29-08-2025,Maharashtra,Ratnagiri,415806,3,0
29-08-2025,Maharashtra,Ratnagiri,416704,3,6
29-08-2025,Maharashtra,Sangli,415306,4,6
29-08-2025,Maharashtra,Sangli,415308,4,5
29-08-2025,Maharashtra,Sangli,415313,1,2
29-08-2025,Maharashtra,Sangli,415411,4,8
29-08-2025,Maharashtra,Sangli,416312,25,40
29-08-2025,Maharashtra,Sangli,416316,5,2
29-08-2025,Maharashtra,Sangli,416402,10,7
29-08-2025,Maharashtra,Sangli,416403,26,33
29-08-2025,Maharashtra,Sangli,416410,80,50
29-08-2025,Maharashtra,Sangli,416417,1,1
29-08-2025,Maharashtra,Sangli,416420,1,0
29-08-2025,Maharashtra,Satara,412805,2,11
29-08-2025,Maharashtra,Satara,415003,2,3
29-08-2025,Maharashtra,Satara,415110,6,12
29-08-2025,Maharashtra,Satara,415508,27,18
29-08-2025,Maharashtra,Satara,415509,19,23
29-08-2025,Maharashtra,Satara,415514,4,4
29-08-2025,Maharashtra,Satara,415516,0,1
29-08-2025,Maharashtra,Satara,415518,3,8
29-08-2025,Maharashtra,Satara,415520,2,3
29-08-2025,Maharashtra,Satara,415530,0,2
29-08-2025,Maharashtra,Sindhudurg,416514,0,1
29-08-2025,Maharashtra,Sindhudurg,416519,0,1
29-08-2025,Maharashtra,Sindhudurg,416610,0,1
29-08-2025,Maharashtra,Sindhudurg,416614,1,0
29-08-2025,Maharashtra,Sindhudurg,416630,3,3
29-08-2025,Maharashtra,Sindhudurg,416803,2,1
29-08-2025,Maharashtra,Sindhudurg,416805,0,2
29-08-2025,Maharashtra,Solapur,413107,3,3
29-08-2025,Maharashtra,Solapur,413209,4,5
29-08-2025,Maharashtra,Solapur,413212,0,3
29-08-2025,Maharashtra,Solapur,413213,12,25
29-08-2025,Maharashtra,Solapur,413214,0,3
29-08-2025,Maharashtra,Solapur,413215,6,8
29-08-2025,Maharashtra,Solapur,413222,24,27
29-08-2025,Maharashtra,Solapur,413224,4,7
29-08-2025,Maharashtra,Solapur,413248,3,4
29-08-2025,Maharashtra,Solapur,413250,1,0
29-08-2025,Maharashtra,Solapur,413302,3,6
29-08-2025,Maharashtra,Solapur,413317,4,7
29-08-2025,Maharashtra,Solapur,413324,2,4
29-08-2025,Maharashtra,Thane,400603,1,5
29-08-2025,Maharashtra,Thane,400608,2,6
29-08-2025,Maharashtra,Thane,400705,9,14
29-08-2025,Maharashtra,Thane,401101,12,11
29-08-2025,Maharashtra,Thane,401102,0,4
29-08-2025,Maharashtra,Thane,401103,0,2
29-08-2025,Maharashtra,Thane,401202,0,5
29-08-2025,Maharashtra,Thane,401204,0,3
29-08-2025,Maharashtra,Thane,401206,1,2
29-08-2025,Maharashtra,Thane,401301,1,4
29-08-2025,Maharashtra,Thane,401601,0,3
29-08-2025,Maharashtra,Thane,401604,4,20
29-08-2025,Maharashtra,Thane,421003,0,1
29-08-2025,Maharashtra,Thane,421004,6,10
29-08-2025,Maharashtra,Thane,421201,16,33
29-08-2025,Maharashtra,Thane,421308,6,12
29-08-2025,Maharashtra,Thane,421311,1,2
29-08-2025,Maharashtra,Wardha,442102,11,17
29-08-2025,Maharashtra,Wardha,442104,4,34
29-08-2025,Maharashtra,Wardha,442106,3,11
29-08-2025,Maharashtra,Wardha,442111,1,0
29-08-2025,Maharashtra,Wardha,442202,4,16
29-08-2025,Maharashtra,Washim,444105,48,35
29-08-2025,Maharashtra,Washim,444403,22,36
29-08-2025,Maharashtra,Yavatmal,445001,34,83
29-08-2025,Maharashtra,Yavatmal,445101,5,23
29-08-2025,Maharashtra,Yavatmal,445106,0,3
29-08-2025,Maharashtra,Yavatmal,445202,15,38
29-08-2025,Maharashtra,Yavatmal,445302,6,22
29-08-2025,Maharashtra,Yavatmal,445304,23,69
29-08-2025,Maharashtra,Yavatmal,445306,3,9
29-08-2025,Maharashtra,Yavatmal,445323,4,18
29-08-2025,Maharashtra,Yavatmal,445401,6,15
30-08-2025,Maharashtra,Ahmadnagar,413708,2,1
30-08-2025,Maharashtra,Ahmadnagar,413718,1,4
30-08-2025,Maharashtra,Ahmadnagar,413736,2,5
30-08-2025,Maharashtra,Ahmadnagar,413739,7,16
30-08-2025,Maharashtra,Ahmadnagar,414001,74,29
30-08-2025,Maharashtra,Ahmadnagar,414003,12,6
30-08-2025,Maharashtra,Ahmadnagar,414005,16,7
30-08-2025,Maharashtra,Ahmadnagar,414101,5,6
30-08-2025,Maharashtra,Ahmadnagar,414106,8,33
30-08-2025,Maharashtra,Ahmadnagar,414302,6,5
30-08-2025,Maharashtra,Ahmadnagar,414304,34,7
30-08-2025,Maharashtra,Ahmadnagar,414402,21,5
30-08-2025,Maharashtra,Ahmadnagar,414501,9,19
30-08-2025,Maharashtra,Ahmadnagar,414502,11,18
30-08-2025,Maharashtra,Ahmadnagar,414503,2,7
30-08-2025,Maharashtra,Ahmadnagar,414505,12,8
30-08-2025,Maharashtra,Ahmadnagar,414604,6,5
30-08-2025,Maharashtra,Ahmadnagar,414606,6,2
30-08-2025,Maharashtra,Ahmadnagar,422603,14,8
30-08-2025,Maharashtra,Ahmadnagar,423109,12,16
30-08-2025,Maharashtra,Akola,444002,8,22
30-08-2025,Maharashtra,Akola,444101,70,22
30-08-2025,Maharashtra,Akola,444102,2,8
30-08-2025,Maharashtra,Akola,444126,0,2
30-08-2025,Maharashtra,Akola,444511,11,10
30-08-2025,Maharashtra,Amravati,444604,8,19
30-08-2025,Maharashtra,Amravati,444708,3,11
30-08-2025,Maharashtra,Amravati,444801,17,13
30-08-2025,Maharashtra,Amravati,444804,4,4
30-08-2025,Maharashtra,Amravati,444806,7,19
30-08-2025,Maharashtra,Amravati,444808,6,17
30-08-2025,Maharashtra,Amravati,444810,3,1
30-08-2025,Maharashtra,Amravati,444902,2,2
30-08-2025,Maharashtra,Amravati,444903,5,1
30-08-2025,Maharashtra,Amravati,444907,7,13
30-08-2025,Maharashtra,Amravati,444908,3,14
30-08-2025,Maharashtra,Aurangabad,423702,21,29
30-08-2025,Maharashtra,Aurangabad,431150,8,19
30-08-2025,Maharashtra,Beed,431122,88,63
30-08-2025,Maharashtra,Beed,431131,54,34
30-08-2025,Maharashtra,Beed,431519,5,9
30-08-2025,Maharashtra,Bhandara,441803,2,3
30-08-2025,Maharashtra,Bhandara,441806,1,2
30-08-2025,Maharashtra,Bid,431128,0,4
30-08-2025,Maharashtra,Bid,431131,0,7
30-08-2025,Maharashtra,Bid,431515,0,3
30-08-2025,Maharashtra,Buldana,444203,0,4
30-08-2025,Maharashtra,Buldana,444304,0,2
30-08-2025,Maharashtra,Buldhana,443101,49,16
30-08-2025,Maharashtra,Buldhana,443106,17,20
30-08-2025,Maharashtra,Buldhana,443204,11,4
30-08-2025,Maharashtra,Buldhana,443308,2,0
30-08-2025,Maharashtra,Buldhana,443401,3,5
30-08-2025,Maharashtra,Buldhana,443404,12,10
30-08-2025,Maharashtra,Buldhana,444202,3,2
30-08-2025,Maharashtra,Buldhana,444204,28,24
30-08-2025,Maharashtra,Chandrapur,441206,8,10
30-08-2025,Maharashtra,Chandrapur,441225,2,3
30-08-2025,Maharashtra,Chandrapur,442404,2,3
30-08-2025,Maharashtra,Chandrapur,442406,4,4
30-08-2025,Maharashtra,Chandrapur,442701,3,12
30-08-2025,Maharashtra,Chandrapur,442903,4,7
30-08-2025,Maharashtra,Chhatrapati Sambhajinagar,431118,0,1
30-08-2025,Maharashtra,Dhule,424303,0,3
30-08-2025,Maharashtra,Dhule,424310,0,2
30-08-2025,Maharashtra,Dhule,425408,8,20
30-08-2025,Maharashtra,Gadchiroli,441208,3,1
30-08-2025,Maharashtra,Gadchiroli,442704,30,104
30-08-2025,Maharashtra,Gondia,441701,0,3
30-08-2025,Maharashtra,Gondia,441901,0,1
30-08-2025,Maharashtra,Gondiya,441601,25,43
30-08-2025,Maharashtra,Gondiya,441701,3,18
30-08-2025,Maharashtra,Gondiya,441902,11,9
30-08-2025,Maharashtra,Hingoli,431701,17,18
30-08-2025,Maharashtra,Hingoli,431702,17,27
30-08-2025,Maharashtra,Jalgaon,424102,2,12
30-08-2025,Maharashtra,Jalgaon,424106,13,21
30-08-2025,Maharashtra,Jalgaon,424203,10,18
30-08-2025,Maharashtra,Jalgaon,425101,1,3
30-08-2025,Maharashtra,Jalgaon,425103,9,11
30-08-2025,Maharashtra,Jalgaon,425108,3,0
30-08-2025,Maharashtra,Jalgaon,425111,19,21
30-08-2025,Maharashtra,Jalgaon,425115,1,1
30-08-2025,Maharashtra,Jalgaon,425116,0,2
30-08-2025,Maharashtra,Jalgaon,425203,2,2
30-08-2025,Maharashtra,Jalgaon,425304,7,6
30-08-2025,Maharashtra,Jalgaon,425401,16,36
30-08-2025,Maharashtra,Jalgaon,425402,1,7
30-08-2025,Maharashtra,Jalgaon,425420,5,0
30-08-2025,Maharashtra,Jalgaon,425504,1,4
30-08-2025,Maharashtra,Jalgaon,425505,0,1
30-08-2025,Maharashtra,Jalgaon,425508,25,47
30-08-2025,Maharashtra,Jalna,431007,0,1
30-08-2025,Maharashtra,Jalna,431114,44,52
30-08-2025,Maharashtra,Kolhapur,415101,2,8
30-08-2025,Maharashtra,Kolhapur,416002,13,2
30-08-2025,Maharashtra,Kolhapur,416003,5,5
30-08-2025,Maharashtra,Kolhapur,416006,7,4
30-08-2025,Maharashtra,Kolhapur,416008,6,4
30-08-2025,Maharashtra,Kolhapur,416118,4,5
30-08-2025,Maharashtra,Kolhapur,416119,3,4
30-08-2025,Maharashtra,Kolhapur,416143,9,9
30-08-2025,Maharashtra,Kolhapur,416501,0,4
30-08-2025,Maharashtra,Kolhapur,416506,1,5
30-08-2025,Maharashtra,Kolhapur,416507,11,15
30-08-2025,Maharashtra,Latur,413511,24,26
30-08-2025,Maharashtra,Latur,413521,22,67
30-08-2025,Maharashtra,Latur,413522,10,4
30-08-2025,Maharashtra,Latur,413531,29,20
30-08-2025,Maharashtra,Mumbai,400013,1,6
30-08-2025,Maharashtra,Mumbai,400017,9,27
30-08-2025,Maharashtra,Mumbai,400018,0,10
30-08-2025,Maharashtra,Mumbai,400024,3,5
30-08-2025,Maharashtra,Mumbai,400033,3,3
30-08-2025,Maharashtra,Mumbai,400050,8,11
